ANNEE,SESN,CD_COURS,REG_ADM,RES_ENS,CD_ORGNS_RESP,CD_ORGNS2,NO_GROUP_ELEVE,ELEVE_NOTE,MOYEN_NEB,PCT_REUST_NEB,MOYEN_NEM,PCT_REUST_NEM,MOYEN_NMB,PCT_REUST_NMB,MOYEN_NMC,PCT_REUST_NMC,MOYEN_RF,PCT_REUST_RF
2023,6,63414,16,PU,866000,866057,??,163,,,,,,,,,72.9,88.5
2023,6,63414,16,PU,866000,866057,,163,,,,,,,,,72.9,88.5
2023,6,63414,16,PU,866000,,,562,,,,,,,,,72.9,85
2023,6,63414,16,PU,,,,6641,,,,,,,,,69.6,74.6
2023,6,63414,16,PR,,,,997,,,,,,,,,78.1,92
2023,6,63414,16,,,,,7638,,,,,,,,,70.7,76.8
2023,6,63414,,PU,,,,32564,,,,,,,,,70.2,75.4
2023,6,63414,,PU,,,,0,,,,,,,,,,
2023,6,63414,,PR,,,,4407,,,,,,,,,76.9,89.5
2023,6,63414,,GO,,,,103,,,,,,,,,51.8,41.8
2023,6,63414,,,,,,0,,,,,,,,,,
2023,6,63414,,,,,,37074,,,,,,,,,71,77
2023,6,63420,16,PU,866000,866057,14,0,,,,,,,,,,
2023,6,63420,16,PU,866000,866057,15,4,76.3,100,65,66.7,65,75,65,75,65.5,75
2023,6,63420,16,PU,866000,866057,16,4,75,100,55.5,50,55.5,50,55.5,50,56,50
2023,6,63420,16,PU,866000,866057,17,5,74.8,100,69.2,80,69.2,80,69.2,80,70,80
2023,6,63420,16,PU,866000,866057,18,6,77.6,100,71.8,80,71.8,83.3,71.8,83.3,72,83.3
2023,6,63420,16,PU,866000,866057,19,4,84,100,73.3,100,73.3,100,73.3,100,75,100
2023,6,63420,16,PU,866000,866057,2,32,66.3,59.4,71.9,75,71.9,81.3,71.9,81.3,75.6,87.5
2023,6,63420,16,PU,866000,866057,21,25,66.4,68,70.8,80,70.7,76,70.7,76,74.6,88
2023,6,63420,16,PU,866000,866057,22,28,70.1,89.3,74.8,89.3,74.9,85.7,74.9,85.7,77.9,96.4
2023,6,63420,16,PU,866000,866057,3,30,67.4,90.3,74.7,93.5,74.8,93.3,74.8,93.3,78.4,100
2023,6,63420,16,PU,866000,866057,77,2,,,,,43,0,43,0,43,0
2023,6,63420,16,PU,866000,866057,81,9,73.8,100,73.8,100,73.7,100,73.7,100,73.8,100
2023,6,63420,16,PU,866000,866057,82,9,73.4,88.9,73.4,88.9,73.1,88.9,73.1,88.9,73.4,88.9
2023,6,63420,16,PU,866000,866057,83,8,72.9,100,72.9,100,72.9,100,72.9,100,72.9,100
2023,6,63420,16,PU,866000,866057,,166,69.8,82.8,72.4,85.3,72,84.3,72,84.3,74.6,90.4
2023,6,63420,16,PU,866000,,,559,67.6,76,68.9,76.6,69.8,77.1,69.8,77.1,73.1,84.6
2023,6,63420,16,PU,,,,6654,67.1,72.5,64.7,65.9,65.1,67.3,65.1,67.3,69,73.8
2023,6,63420,16,PR,,,,991,74.9,91.3,74.3,84.4,74.3,85.5,74.3,85.5,77.7,90.7
2023,6,63420,16,,,,,7645,68.1,74.9,66,68.3,66.3,69.7,66.3,69.7,70.1,76
2023,6,63420,,PU,,,,32462,67.4,73.9,65.9,67.6,66.1,69.1,66.1,69.1,69.9,75.3
2023,6,63420,,PU,,,,4,,,,,25.8,0,25.8,0,25.8,0
2023,6,63420,,PR,,,,4402,73.8,88.2,73.8,82.6,73.8,83.2,73.8,83.2,76.9,87.8
2023,6,63420,,GO,,,,123,62.7,68.3,43.3,28.8,46.2,30.9,46.2,30.9,49.4,34.1
2023,6,63420,,,,,,36987,68.1,75.6,66.8,69.3,66.9,70.6,66.9,70.6,70.6,76.6
2023,6,63420,,,,,,4,,,,,25.8,0,25.8,0,25.8,0
2023,6,65410,16,PU,866000,866057,1,26,80.6,92.3,,,,,,,80.6,92.3
2023,6,65410,16,PU,866000,866057,17,2,93,100,,,,,,,93,100
2023,6,65410,16,PU,866000,866057,18,1,76,100,,,,,,,76,100
2023,6,65410,16,PU,866000,866057,19,1,82,100,,,,,,,82,100
2023,6,65410,16,PU,866000,866057,23,28,86.4,100,,,,,,,86.4,100
2023,6,65410,16,PU,866000,866057,24,30,85.2,96.7,,,,,,,85.2,96.7
2023,6,65410,16,PU,866000,866057,25,30,81.9,90,,,,,,,81.9,90
2023,6,65410,16,PU,866000,866057,26,32,79.1,93.8,,,,,,,79.1,93.8
2023,6,65410,16,PU,866000,866057,77,1,68,100,,,,,,,68,100
2023,6,65410,16,PU,866000,866057,80,12,79.7,100,,,,,,,79.7,100
2023,6,65410,16,PU,866000,866057,99,0,,,,,,,,,,
2023,6,65410,16,PU,866000,866057,,163,82.4,95.1,,,,,,,82.4,95.1
2023,6,65410,16,PU,866000,,,576,78.2,89.4,,,,,,,78.2,89.4
2023,6,65410,16,PU,,,,5625,79.1,89.3,,,,,,,79.1,89.3
2023,6,65410,16,PR,,,,2275,82.7,94.6,,,,,,,82.7,94.6
2023,6,65410,16,,,,,7900,80.1,90.8,,,,,,,80.1,90.8
2023,6,65410,,PU,,,,25709,79,89.8,,,,,,,79,89.8
2023,6,65410,,PR,,,,11197,83.4,96.2,,,,,,,83.4,96.2
2023,6,65410,,GO,,,,2,78.5,100,,,,,,,78.5,100
2023,6,65410,,,,,,36908,80.3,91.8,,,,,,,80.3,91.8
2023,6,65420,16,PU,866000,866057,1,26,60.7,53.8,65,61.5,64.9,73.1,64.9,73.1,69.1,76.9
2023,6,65420,16,PU,866000,866057,17,2,86,100,84.5,100,84.5,100,84.5,100,84.5,100
2023,6,65420,16,PU,866000,866057,18,1,72,100,,,39,0,39,0,39,0
2023,6,65420,16,PU,866000,866057,19,1,72,100,,,67,100,67,100,67,100
2023,6,65420,16,PU,866000,866057,23,28,75.6,92.9,78,92.9,78.5,92.9,78.5,92.9,81,96.4
2023,6,65420,16,PU,866000,866057,24,28,78.9,96.7,77.9,96.7,78,100,78,100,81.2,100
2023,6,65420,16,PU,866000,866057,25,30,76.2,96.7,78.5,93.3,78.8,93.3,78.8,93.3,80.8,96.7
2023,6,65420,16,PU,866000,866057,26,32,72.8,90.6,75.1,87.5,76,84.4,76,84.4,78.7,93.8
2023,6,65420,16,PU,866000,866057,77,1,,,,,79,100,79,100,79,100
2023,6,65420,16,PU,866000,866057,80,12,60.3,50,65.2,75,65.1,75,65.1,75,68.5,91.7
2023,6,65420,16,PU,866000,866057,99,0,,,,,,,,,,
2023,6,65420,16,PU,866000,866057,,161,72.3,84.6,74.5,86.3,74.5,87.6,74.5,87.6,77.4,92.5
2023,6,65420,16,PU,866000,,,573,73.6,87.7,80,92.6,80,92.1,80,92.1,82.6,95.5
2023,6,65420,16,PU,,,,5566,75.5,87.9,79.7,88.4,79.7,88.6,79.7,88.6,82.4,92
2023,6,65420,16,PR,,,,2269,79.6,94.7,86.6,96.1,86.8,95.6,86.8,95.6,88.9,97
2023,6,65420,16,,,,,7835,76.7,89.9,81.7,90.7,81.8,90.6,81.8,90.6,84.3,93.5
2023,6,65420,,PU,,,,25474,75.8,88.2,80.1,89.1,80.2,89.5,80.2,89.5,82.9,92.5
2023,6,65420,,PR,,,,11156,81.1,95.7,87,96.5,87.1,96.2,87.1,96.2,89.1,97.4
2023,6,65420,,GO,,,,2,87,100,,,76.5,100,76.5,100,76.5,100
2023,6,65420,,,,,,36632,77.4,90.5,82.2,91.3,82.3,91.5,82.3,91.5,84.8,94
2023,6,65426,16,PU,866000,866057,??,161,,,,,,,,,78.9,92
2023,6,65426,16,PU,866000,866057,,161,,,,,,,,,78.9,92
2023,6,65426,16,PU,866000,,,572,,,,,,,,,81.4,93.8
2023,6,65426,16,PU,,,,5557,,,,,,,,,81.6,91.5
2023,6,65426,16,PR,,,,2269,,,,,,,,,87.1,97.6
2023,6,65426,16,,,,,7826,,,,,,,,,83.2,93.2
2023,6,65426,,PU,,,,25408,,,,,,,,,82,92
2023,6,65426,,PR,,,,11182,,,,,,,,,87.4,97.8
2023,6,65426,,GO,,,,2,,,,,,,,,77,100
2023,6,65426,,,,,,36592,,,,,,,,,83.7,93.8
2023,6,85404,16,PU,866000,866057,1,29,74,93.3,74.9,86.7,74.8,89.7,74.8,89.7,78.2,93.1
2023,6,85404,16,PU,866000,866057,2,28,67.6,82.1,64.7,64.3,64.6,71.4,64.6,71.4,68.4,71.4
2023,6,85404,16,PU,866000,866057,21,26,74.3,100,74.9,96.2,75,92.3,75,92.3,77.1,96.2
2023,6,85404,16,PU,866000,866057,22,28,72,96.4,68.6,78.6,68.5,78.6,68.5,78.6,71.3,85.7
2023,6,85404,16,PU,866000,866057,23,28,82.4,100,82.5,100,82.5,100,82.5,100,84.3,100
2023,6,85404,16,PU,866000,866057,24,30,82.5,100,80.3,96.7,80.8,100,80.8,100,82.8,100
2023,6,85404,16,PU,866000,866057,25,30,81.2,100,82,100,82,100,82,100,84.1,100
2023,6,85404,16,PU,866000,866057,26,32,81.5,100,82.6,93.8,83,93.8,83,93.8,85.5,96.9
2023,6,85404,16,PU,866000,866057,3,31,72.3,100,69.5,71,69.5,83.9,69.5,83.9,73.2,87.1
2023,6,85404,16,PU,866000,866057,77,3,,,,,41.3,0,41.3,0,41.3,0
2023,6,85404,16,PU,866000,866057,,265,76.5,97,75.7,87.5,75.4,89.1,75.4,89.1,78,91.3
2023,6,85404,16,PU,866000,,,1014,72,84.8,71.6,77.3,71.6,80.1,71.6,80.1,74.4,83.7
2023,6,85404,16,PU,,,,11415,73,84.7,70.5,74.7,70.5,76.6,70.5,76.6,73.8,81.8
2023,6,85404,16,PR,,,,3165,81,98.2,81.3,93.8,81.4,94.7,81.4,94.7,83.9,96.7
2023,6,85404,16,,,,,14580,74.7,87.6,72.8,78.8,72.9,80.5,72.9,80.5,76,85.1
2023,6,85404,,PU,,,,4,,,,,60.8,50,60.8,50,60.8,50
2023,6,85404,,PU,,,,57323,71.9,83.8,70.5,75.1,70.5,76.9,70.5,76.9,73.8,82.4
2023,6,85404,,PR,,,,15989,79.7,96.8,80.6,92.5,80.7,93.1,80.7,93.1,83.2,95.7
2023,6,85404,,GO,,,,135,63.5,71.9,51.9,36.3,51.8,40,51.8,40,55.4,45.2
2023,6,85404,,,,,,73447,73.6,86.5,72.6,78.8,72.7,80.4,72.7,80.4,75.8,85.2
2023,6,85404,,,,,,4,,,,,60.8,50,60.8,50,60.8,50
2023,6,132506,16,PU,866000,866057,??,236,,,,,,,,,73.5,92.8
2023,6,132506,16,PU,866000,866057,,236,,,,,,,,,73.5,92.8
2023,6,132506,16,PU,866000,,,819,,,,,,,,,72.5,88.2
2023,6,132506,16,PU,,,,9488,,,,,,,,,72.8,87.4
2023,6,132506,16,PR,,,,2920,,,,,,,,,78.2,98.1
2023,6,132506,16,,,,,12408,,,,,,,,,74.1,89.9
2023,6,132506,,PU,,,,47750,,,,,,,,,72.2,86.8
2023,6,132506,,PR,,,,14913,,,,,,,,,77.7,97
2023,6,132506,,GO,,,,68,,,,,,,,,63.3,57.5
2023,6,132506,,,,,,62731,,,,,,,,,73.5,89.2
2023,6,132510,16,PU,866000,866057,1,22,68,90.9,,,,,,,68,90.9
2023,6,132510,16,PU,866000,866057,15,1,81,100,,,,,,,81,100
2023,6,132510,16,PU,866000,866057,16,6,68.2,66.7,,,,,,,68.2,66.7
2023,6,132510,16,PU,866000,866057,17,10,67,80,,,,,,,67,80
2023,6,132510,16,PU,866000,866057,19,11,63,54.5,,,,,,,63,54.5
2023,6,132510,16,PU,866000,866057,2,24,69.9,91.7,,,,,,,69.9,91.7
2023,6,132510,16,PU,866000,866057,21,31,73.8,96.8,,,,,,,73.8,96.8
2023,6,132510,16,PU,866000,866057,22,32,72.8,90.6,,,,,,,72.8,90.6
2023,6,132510,16,PU,866000,866057,23,32,77.1,100,,,,,,,77.1,100
2023,6,132510,16,PU,866000,866057,24,32,80.8,96.9,,,,,,,80.8,96.9
2023,6,132510,16,PU,866000,866057,3,26,70.7,88.5,,,,,,,70.7,88.5
2023,6,132510,16,PU,866000,866057,9,13,67.6,92.3,,,,,,,67.6,92.3
2023,6,132510,16,PU,866000,866057,,240,72.6,90.8,,,,,,,72.6,90.8
2023,6,132510,16,PU,866000,,,834,72.3,88.2,,,,,,,72.3,88.2
2023,6,132510,16,PU,,,,9605,73.1,87.2,,,,,,,73.1,87.2
2023,6,132510,16,PR,,,,2938,77.6,94.7,,,,,,,77.6,94.7
2023,6,132510,16,,,,,12543,74.2,89,,,,,,,74.2,89
2023,6,132510,,PU,,,,48509,72.4,86.3,,,,,,,72.4,86.3
2023,6,132510,,PR,,,,15016,77.6,95.8,,,,,,,77.6,95.8
2023,6,132510,,GO,,,,75,65.6,70.7,,,,,,,65.6,70.7
2023,6,132510,,,,,,63600,73.6,88.5,,,,,,,73.6,88.5
2023,6,132520,16,PU,866000,866057,1,22,62.9,54.5,70.5,95.5,70.5,86.4,70.5,86.4,73.7,100
2023,6,132520,16,PU,866000,866057,15,1,67,100,,,63,100,63,100,63,100
2023,6,132520,16,PU,866000,866057,16,6,54,50,57.5,66.7,57.5,50,57.5,50,59.5,50
2023,6,132520,16,PU,866000,866057,17,10,57.4,40,56.9,40,57,50,57,50,59.6,60
2023,6,132520,16,PU,866000,866057,19,11,56.3,36.4,58.6,36.4,58.8,54.5,58.8,54.5,64,63.6
2023,6,132520,16,PU,866000,866057,2,24,66.4,79.2,68.6,87.5,68.6,75,68.6,75,71.8,91.7
2023,6,132520,16,PU,866000,866057,21,30,70,90.3,72.9,93.5,72.9,83.3,72.9,83.3,75.8,96.7
2023,6,132520,16,PU,866000,866057,22,32,67.8,84.4,72.6,90.6,72.6,87.5,72.6,87.5,76,96.9
2023,6,132520,16,PU,866000,866057,23,32,73.4,93.8,78.3,96.9,78.3,96.9,78.3,96.9,80.7,100
2023,6,132520,16,PU,866000,866057,24,32,76.6,96.9,76.8,96.9,76.8,100,76.8,100,79.7,100
2023,6,132520,16,PU,866000,866057,3,26,67,76.9,68.1,73.1,68.1,73.1,68.1,73.1,70.9,88.5
2023,6,132520,16,PU,866000,866057,9,13,58.1,46.2,56.8,38.5,57.3,30.8,57.3,30.8,59.2,46.2
2023,6,132520,16,PU,866000,866057,,239,67.5,77.1,70.4,82.8,70.3,79.9,70.3,79.9,73.3,89.5
2023,6,132520,16,PU,866000,,,832,68.6,75.6,67.9,74.7,67.9,73.8,67.9,73.8,71.1,82.2
2023,6,132520,16,PU,,,,9651,70.4,80.4,67.3,71,67.2,72.5,67.2,72.5,70.7,80.1
2023,6,132520,16,PR,,,,2934,77.3,95.5,74.4,90.3,74.4,89.9,74.4,89.9,77.2,94.5
2023,6,132520,16,,,,,12585,72,83.9,69,75.5,68.9,76.6,68.9,76.6,72.2,83.5
2023,6,132520,,PU,,,,48446,69.7,79.2,66.6,69.2,66.6,71.1,66.6,71.1,70.1,78.6
2023,6,132520,,PR,,,,15009,76,93.7,73.6,86.4,73.5,86.8,73.5,86.8,76.5,92.2
2023,6,132520,,GO,,,,72,63.8,70.4,52.3,42,54.5,41.7,54.5,41.7,58.4,48.6
2023,6,132520,,,,,,63527,71.2,82.6,68.3,73.2,68.2,74.8,68.2,74.8,71.6,81.8
2023,6,132530,16,PU,866000,866057,1,22,68.7,86.4,,,,,,,68.7,86.4
2023,6,132530,16,PU,866000,866057,15,1,78,100,,,,,,,78,100
2023,6,132530,16,PU,866000,866057,16,6,71.7,100,,,,,,,71.7,100
2023,6,132530,16,PU,866000,866057,17,10,69.7,90,,,,,,,69.7,90
2023,6,132530,16,PU,866000,866057,19,11,69,81.8,,,,,,,69,81.8
2023,6,132530,16,PU,866000,866057,2,24,76.3,95.8,,,,,,,76.3,95.8
2023,6,132530,16,PU,866000,866057,21,31,74.1,100,,,,,,,74.1,100
2023,6,132530,16,PU,866000,866057,22,32,76.8,100,,,,,,,76.8,100
2023,6,132530,16,PU,866000,866057,23,32,81.2,100,,,,,,,81.2,100
2023,6,132530,16,PU,866000,866057,24,32,80.2,96.9,,,,,,,80.2,96.9
2023,6,132530,16,PU,866000,866057,3,26,78.3,100,,,,,,,78.3,100
2023,6,132530,16,PU,866000,866057,9,13,70.5,92.3,,,,,,,70.5,92.3
2023,6,132530,16,PU,866000,866057,,240,75.7,96.3,,,,,,,75.7,96.3
2023,6,132530,16,PU,866000,,,836,77.8,96.1,,,,,,,77.8,96.1
2023,6,132530,16,PU,,,,9608,78.9,95.5,,,,,,,78.9,95.5
2023,6,132530,16,PR,,,,2936,83.9,99.5,,,,,,,83.9,99.5
2023,6,132530,16,,,,,12544,80.1,96.4,,,,,,,80.1,96.4
2023,6,132530,,PU,,,,48475,78.6,95.5,,,,,,,78.6,95.5
2023,6,132530,,PR,,,,15011,82.6,99,,,,,,,82.6,99
2023,6,132530,,GO,,,,74,72.6,83.8,,,,,,,72.6,83.8
2023,6,132530,,,,,,63560,79.5,96.3,,,,,,,79.5,96.3
2023,6,134504,16,PU,866000,866057,??,125,,,,,,,,,80.7,96.8
2023,6,134504,16,PU,866000,866057,,125,,,,,,,,,80.7,96.8
2023,6,134504,16,PU,866000,,,549,,,,,,,,,78.3,94.4
2023,6,134504,16,PU,,,,6625,,,,,,,,,80.6,96.2
2023,6,134504,16,PR,,,,1396,,,,,,,,,86,99.3
2023,6,134504,16,,,,,8021,,,,,,,,,81.6,96.7
2023,6,134504,,PU,,,,34710,,,,,,,,,80.6,95.8
2023,6,134504,,PR,,,,7320,,,,,,,,,84.7,99.3
2023,6,134504,,GO,,,,71,,,,,,,,,69,77.3
2023,6,134504,,,,,,42101,,,,,,,,,81.3,96.4
2023,6,134510,16,PU,866000,866057,1,28,74,92.9,84.1,100,84.5,100,84.5,100,86.6,100
2023,6,134510,16,PU,866000,866057,14,5,72.8,100,85.2,100,85,100,85,100,88.6,100
2023,6,134510,16,PU,866000,866057,15,1,73,100,,,60,100,60,100,60,100
2023,6,134510,16,PU,866000,866057,16,5,69.8,80,60.6,80,60,80,60,80,62,80
2023,6,134510,16,PU,866000,866057,17,10,78.5,90,86.5,100,86.5,100,86.5,100,88.6,100
2023,6,134510,16,PU,866000,866057,18,4,84.8,100,78,75,78.8,75,78.8,75,81.3,75
2023,6,134510,16,PU,866000,866057,19,8,79.5,100,78.6,100,78.8,100,78.8,100,79.6,100
2023,6,134510,16,PU,866000,866057,2,28,70.8,92.9,81.6,96.4,82.1,100,82.1,100,84.7,100
2023,6,134510,16,PU,866000,866057,22,31,77,100,87.1,100,87.6,100,87.6,100,89.5,100
2023,6,134510,16,PU,866000,866057,77,1,,,,,90,100,90,100,90,100
2023,6,134510,16,PU,866000,866057,85,2,95,100,95,100,95,100,95,100,95,100
2023,6,134510,16,PU,866000,866057,86,1,100,100,,,100,100,100,100,100,100
2023,6,134510,16,PU,866000,866057,,124,75.4,95.1,83.2,97.5,83.5,98.4,83.5,98.4,85.6,98.4
2023,6,134510,16,PU,866000,,,552,76.7,96.4,80.8,96.5,81,97.5,81,97.5,83.1,98
2023,6,134510,16,PU,,,,6658,80.1,95.6,82.1,95,82.3,97.1,82.3,97.1,84.7,98
2023,6,134510,16,PR,,,,1400,84.4,98.9,87.8,98.9,88,99.2,88,99.2,89.6,99.4
2023,6,134510,16,,,,,8058,80.9,96.2,83.1,95.6,83.3,97.5,83.3,97.5,85.5,98.2
2023,6,134510,,PU,,,,34876,80.7,96.2,82.2,95.5,82.4,97.3,82.4,97.3,84.4,98.1
2023,6,134510,,PR,,,,7324,84.1,99.2,86.8,98.8,87,99.3,87,99.3,88.7,99.5
2023,6,134510,,GO,,,,73,64.2,68.4,64.7,68,65.3,79.5,65.3,79.5,69.6,80.8
2023,6,134510,,,,,,42273,81.2,96.6,83,96,83.2,97.6,83.2,97.6,85.2,98.3
2023,6,134520,16,PU,866000,866057,1,28,72.5,78.6,,,,,,,72.5,78.6
2023,6,134520,16,PU,866000,866057,14,5,82.2,100,,,,,,,82.2,100
2023,6,134520,16,PU,866000,866057,15,2,76,100,,,,,,,76,100
2023,6,134520,16,PU,866000,866057,16,5,63.2,60,,,,,,,63.2,60
2023,6,134520,16,PU,866000,866057,17,11,77.1,100,,,,,,,77.1,100
2023,6,134520,16,PU,866000,866057,18,4,72,75,,,,,,,72,75
2023,6,134520,16,PU,866000,866057,19,10,64.9,60,,,,,,,64.9,60
2023,6,134520,16,PU,866000,866057,2,28,68,78.6,,,,,,,68,78.6
2023,6,134520,16,PU,866000,866057,22,31,75.3,100,,,,,,,75.3,100
2023,6,134520,16,PU,866000,866057,77,1,78,100,,,,,,,78,100
2023,6,134520,16,PU,866000,866057,82,1,90,100,,,,,,,90,100
2023,6,134520,16,PU,866000,866057,85,2,80,100,,,,,,,80,100
2023,6,134520,16,PU,866000,866057,86,1,78,100,,,,,,,78,100
2023,6,134520,16,PU,866000,866057,,129,72.4,85.3,,,,,,,72.4,85.3
2023,6,134520,16,PU,866000,,,562,72.5,83.3,,,,,,,72.5,83.3
2023,6,134520,16,PU,,,,6703,76,89.2,,,,,,,76,89.2
2023,6,134520,16,PR,,,,1398,80.6,97,,,,,,,80.6,97
2023,6,134520,16,,,,,8101,76.8,90.6,,,,,,,76.8,90.6
2023,6,134520,,PU,,,,35221,76.3,89.5,,,,,,,76.3,89.5
2023,6,134520,,PR,,,,7339,80,95.7,,,,,,,80,95.7
2023,6,134520,,GO,,,,77,65.9,75.3,,,,,,,65.9,75.3
2023,6,134520,,,,,,42637,76.9,90.5,,,,,,,76.9,90.5
2023,6,134530,16,PU,866000,866057,1,28,70.4,78.6,82.6,100,82.8,100,82.8,100,84.8,100
2023,6,134530,16,PU,866000,866057,14,5,80.4,100,83.6,100,83.6,100,83.6,100,84.8,100
2023,6,134530,16,PU,866000,866057,15,1,62,100,,,64,100,64,100,64,100
2023,6,134530,16,PU,866000,866057,16,5,56.8,60,57.4,60,57.6,60,57.6,60,64.6,60
2023,6,134530,16,PU,866000,866057,17,10,75.8,90,68.6,70,73.2,80,73.2,80,79.8,80
2023,6,134530,16,PU,866000,866057,18,4,59.3,25,70.8,75,72.3,50,72.3,50,75,75
2023,6,134530,16,PU,866000,866057,19,8,56.3,50,81,100,81,100,81,100,85.9,100
2023,6,134530,16,PU,866000,866057,2,28,67.2,85.7,82.1,96.4,82.4,96.4,82.4,96.4,84.9,100
2023,6,134530,16,PU,866000,866057,22,31,74.3,93.5,86.7,96.8,86.7,100,86.7,100,88.9,100
2023,6,134530,16,PU,866000,866057,77,1,,,,,82,100,82,100,82,100
2023,6,134530,16,PU,866000,866057,85,2,82,100,74,100,74,100,74,100,74,100
2023,6,134530,16,PU,866000,866057,86,1,64,100,,,70,100,70,100,70,100
2023,6,134530,16,PU,866000,866057,,124,69.7,82.1,80.7,93.4,81.1,94.4,81.1,94.4,83.9,96
2023,6,134530,16,PU,866000,,,550,71.5,89,74.2,87.5,74.5,90.4,74.5,90.4,77.3,92.7
2023,6,134530,16,PU,,,,6641,76.2,89.7,76.2,88.7,76.3,91.4,76.3,91.4,79.3,94.8
2023,6,134530,16,PR,,,,1398,82.5,97.9,84,96.9,84.1,97.4,84.1,97.4,86.4,98.7
2023,6,134530,16,,,,,8039,77.3,91.1,77.6,90.1,77.7,92.4,77.7,92.4,80.6,95.5
2023,6,134530,,PU,,,,34805,77,91.7,76.4,89,76.5,91.3,76.5,91.3,79.2,94.4
2023,6,134530,,PR,,,,7316,81.4,97.8,81.3,95.3,81.4,96.6,81.4,96.6,83.8,98.1
2023,6,134530,,GO,,,,73,63.7,74.7,61.5,63.5,63.8,72.2,63.8,72.2,67.4,76.7
2023,6,134530,,,,,,42194,77.8,92.7,77.2,90,77.3,92.2,77.3,92.2,80,95
2023,6,136506,16,PU,866000,866057,??,124,,,,,,,,,88.9,98.4
2023,6,136506,16,PU,866000,866057,,124,,,,,,,,,88.9,98.4
2023,6,136506,16,PU,866000,,,292,,,,,,,,,83.6,98.3
2023,6,136506,16,PU,,,,2968,,,,,,,,,84.6,99.4
2023,6,136506,16,PR,,,,1654,,,,,,,,,86.6,99.8
2023,6,136506,16,,,,,4622,,,,,,,,,85.3,99.5
2023,6,136506,,PU,,,,13039,,,,,,,,,84,98.8
2023,6,136506,,PR,,,,7714,,,,,,,,,86,99.6
2023,6,136506,,,,,,20753,,,,,,,,,84.7,99.1
2023,6,136530,16,PU,866000,866057,21,32,90.4,100,,,,,,,90.4,100
2023,6,136530,16,PU,866000,866057,23,32,93,100,,,,,,,93,100
2023,6,136530,16,PU,866000,866057,24,32,92.6,100,,,,,,,92.6,100
2023,6,136530,16,PU,866000,866057,3,29,87.3,93.1,,,,,,,87.3,93.1
2023,6,136530,16,PU,866000,866057,,125,90.9,98.4,,,,,,,90.9,98.4
2023,6,136530,16,PU,866000,,,293,86.1,99.3,,,,,,,86.1,99.3
2023,6,136530,16,PU,,,,2984,86.9,99.4,,,,,,,86.9,99.4
2023,6,136530,16,PR,,,,1658,88.8,99.9,,,,,,,88.8,99.9
2023,6,136530,16,,,,,4642,87.6,99.6,,,,,,,87.6,99.6
2023,6,136530,,PU,,,,13123,86.9,99.3,,,,,,,86.9,99.3
2023,6,136530,,PR,,,,7733,88.2,99.8,,,,,,,88.2,99.8
2023,6,136530,,,,,,20856,87.4,99.5,,,,,,,87.4,99.5
2023,6,136540,16,PU,866000,866057,21,32,81.2,100,85.8,100,86.1,96.9,86.1,96.9,89.4,100
2023,6,136540,16,PU,866000,866057,23,32,83.8,100,83.4,100,83.3,100,83.3,100,85.6,100
2023,6,136540,16,PU,866000,866057,24,32,86.5,100,83.4,96.9,83.3,100,83.3,100,86.3,100
2023,6,136540,16,PU,866000,866057,3,28,75.7,89.7,82.6,93.1,82.6,92.9,82.6,92.9,86.6,96.4
2023,6,136540,16,PU,866000,866057,,124,81.9,97.6,83.8,97.6,83.9,97.6,83.9,97.6,87,99.2
2023,6,136540,16,PU,866000,,,292,79.5,97.6,77.7,91.8,77.7,92.1,77.7,92.1,80.9,96.6
2023,6,136540,16,PU,,,,2968,81.1,95.2,78.9,92.5,78.9,95,78.9,95,82,97.6
2023,6,136540,16,PR,,,,1653,85.4,99.4,80.6,94.3,80.6,94.4,80.6,94.4,84,98.2
2023,6,136540,16,,,,,4621,82.6,96.7,79.5,93.1,79.5,94.8,79.5,94.8,82.7,97.8
2023,6,136540,,PU,,,,13039,81.2,96.3,77.9,90.4,78,92.7,78,92.7,81.1,96.1
2023,6,136540,,PR,,,,7715,83.6,98.6,80.3,93.6,80.4,95.2,80.4,95.2,83.4,97.8
2023,6,136540,,,,,,20754,82.1,97.1,78.8,91.6,78.9,93.6,78.9,93.6,82,96.7
2023,6,136550,16,PU,866000,866057,21,32,82.5,96.9,88.6,100,88.6,100,88.6,100,91.2,100
2023,6,136550,16,PU,866000,866057,23,32,82.2,100,83.3,100,83.3,96.9,83.3,96.9,86.5,100
2023,6,136550,16,PU,866000,866057,24,32,86.4,100,84.5,100,84.5,100,84.5,100,86.7,100
2023,6,136550,16,PU,866000,866057,3,28,79,93.1,86.2,96.6,86.4,100,86.4,100,89.5,100
2023,6,136550,16,PU,866000,866057,,124,82.6,97.6,85.6,99.2,85.7,99.2,85.7,99.2,88.4,100
2023,6,136550,16,PU,866000,,,292,80.2,97.6,81.5,96.6,81.5,96.6,81.5,96.6,83.6,97.9
2023,6,136550,16,PU,,,,2968,83.2,97.6,82.8,97.8,82.7,98.4,82.7,98.4,84.9,99.2
2023,6,136550,16,PR,,,,1653,85.4,98.4,84.9,99.3,84.9,99,84.9,99,87.1,99.9
2023,6,136550,16,,,,,4621,84,97.9,83.6,98.4,83.5,98.6,83.5,98.6,85.7,99.4
2023,6,136550,,PU,,,,13039,83,97.9,81.7,96.4,81.6,97.4,81.6,97.4,83.8,98.3
